---- START ----

1200000|2|0|0|14|786008|1131048
1200000|2|1|0|14|786008|1118092
1200000|3|0|0|14|786008|1178541
1200000|3|1|0|14|786008|1155011
1200000|4|0|0|14|786008|1109623
1200000|4|1|0|14|786008|1085604
1200000|5|0|0|14|786008|1126273
1200000|5|1|0|14|786008|1109875
1200000|0|0|0|15|841890|1199927
1200000|0|1|0|15|841890|1199964
1200000|1|0|0|15|841890|1087804
1200000|1|1|0|15|841890|1064153
1200000|2|0|0|15|841890|1130522
1200000|2|1|0|15|841890|1118244
1200000|3|0|0|15|841890|1177610
1200000|3|1|0|15|841890|1155071
1200000|4|0|0|15|841890|1109690
1200000|4|1|0|15|841890|1085945
1200000|5|0|0|15|841890|1125810
1200000|5|1|0|15|841890|1110156
1200000|0|0|0|16|897782|1199900
1200000|0|1|0|16|897782|1199870
1200000|1|0|0|16|897782|1086468
1200000|1|1|0|16|897782|1064430
1200000|2|0|0|16|897782|1130272
1200000|2|1|0|16|897782|1118801
1200000|3|0|0|16|897782|1178598
1200000|3|1|0|16|897782|1155320
1200000|4|0|0|16|897782|1109225
1200000|4|1|0|16|897782|1085880
1200000|5|0|0|16|897782|1125593
1200000|5|1|0|16|897782|1110402
1200000|0|0|0|17|953685|1200174
1200000|0|1|0|17|953685|1199526
1200000|1|0|0|17|953685|1087113
1200000|1|1|0|17|953685|1064925
1200000|2|0|0|17|953685|1130455
1200000|2|1|0|17|953685|1118429
1200000|3|0|0|17|953685|1179063
1200000|3|1|0|17|953685|1155662
1200000|4|0|0|17|953685|1109535
1200000|4|1|0|17|953685|1086066
1200000|5|0|0|17|953685|1126424
1200000|5|1|0|17|953685|1110587
1200000|0|0|0|18|1013308|1199368
1200000|0|1|0|18|1013308|1199743
1200000|1|0|0|18|1013308|1088176
1200000|1|1|0|18|1013308|1064367
1200000|2|0|0|18|1013308|1129995
1200000|2|1|0|18|1013308|1119301
1200000|3|0|0|18|1013308|1178412
1200000|3|1|0|18|1013308|1155631
1200000|4|0|0|18|1013308|1109938
1200000|4|1|0|18|1013308|1086190
1200000|5|0|0|18|1013308|1125711
1200000|5|1|0|18|1013308|1110835
1200000|0|0|0|19|1072945|1199337
1200000|0|1|0|19|1072945|1199372
1200000|1|0|0|19|1072945|1087091
1200000|1|1|0|19|1072945|1064648
1200000|2|0|0|19|1072945|1131173
1200000|2|1|0|19|1072945|1119113
1200000|3|0|0|19|1072945|1178913
1200000|3|1|0|19|1072945|1155816
1200000|4|0|0|19|1072945|1109774
1200000|4|1|0|19|1072945|1086411
1200000|5|0|0|19|1072945|1126146
1200000|5|1|0|19|1072945|1111052
1200000|0|0|0|20|1132598|1199461
1200000|0|1|0|20|1132598|1199558
1200000|1|0|0|20|1132598|1087462
1200000|1|1|0|20|1132598|1065516
1200000|2|0|0|20|1132598|1130088
1200000|2|1|0|20|1132598|1119392
1200000|3|0|0|20|1132598|1178758
1200000|3|1|0|20|1132598|1156127
1200000|4|0|0|20|1132598|1110122
1200000|4|1|0|20|1132598|1086594
1200000|5|0|0|20|1132598|1126180
1200000|5|1|0|20|1132598|1111113
1200000|0|0|0|21|1192236|1199554
1200000|0|1|0|21|1192236|1199869
1200000|1|0|0|21|1192236|1088641
1200000|1|1|0|21|1192236|1064865
1200000|2|0|0|21|1192236|1131292
1200000|2|1|0|21|1192236|1119700
1200000|3|0|0|21|1192236|1179068
1200000|3|1|0|21|1192236|1156096
1200000|4|0|0|21|1192236|1110000
1200000|4|1|0|21|1192236|1086503
1200000|5|0|0|21|1192236|1125374
1200000|5|1|0|21|1192236|1111271
1200000|0|0|0|22|1251892|1199308
1200000|0|1|0|22|1251892|1200177
1200000|1|0|0|22|1251892|1087799
1200000|1|1|0|22|1251892|1065080
1200000|2|0|0|22|1251892|1131509
1200000|2|1|0|22|1251892|1119485
1200000|3|0|0|22|1251892|1179005
1200000|3|1|0|22|1251892|1156188
1200000|4|0|0|22|1251892|1110119
1200000|4|1|0|22|1251892|1086593
1200000|5|0|0|22|1251892|1126514
1200000|5|1|0|22|1251892|1111083
1200000|0|0|0|23|1311568|1199929
1200000|0|1|0|23|1311568|1199649
1200000|1|0|0|23|1311568|1087928
1200000|1|1|0|23|1311568|1065482
1200000|2|0|0|23|1311568|1130893
1200000|2|1|0|23|1311568|1120074
1200000|3|0|0|23|1311568|1179152
1200000|3|1|0|23|1311568|1156374
1200000|4|0|0|23|1311568|1110308
1200000|4|1|0|23|1311568|1087090
1200000|5|0|0|23|1311568|1126244
1200000|5|1|0|23|1311568|1111179
1200000|0|0|0|24|1363774|1199864
1200000|0|1|0|24|1363774|1199716
1200000|1|0|0|24|1363774|1088638
1200000|1|1|0|24|1363774|1065513
1200000|2|0|0|24|1363774|1131728
1200000|2|1|0|24|1363774|1119825
1200000|3|0|0|24|1363774|1180085
1200000|3|1|0|24|1363774|1156652
1200000|4|0|0|24|1363774|1110744
1200000|4|1|0|24|1363774|1087152
1200000|5|0|0|24|1363774|1125533
1200000|5|1|0|24|1363774|1111550
1200000|0|0|0|25|1423462|1199867
1200000|0|1|0|25|1423462|1200240
1200000|1|0|0|25|1423462|1087678
1200000|1|1|0|25|1423462|1065483
1200000|2|0|0|25|1423462|1131918
1200000|2|1|0|25|1423462|1119921
1200000|3|0|0|25|1423462|1179750
1200000|3|1|0|25|1423462|1156188
1200000|4|0|0|25|1423462|1110339
1200000|4|1|0|25|1423462|1087274
1200000|5|0|0|25|1423462|1127019
1200000|5|1|0|25|1423462|1111796
